"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2019-11-01T05:00:00.000Z","3,050.72","3,154.26","3,050.72","3,140.98","3.40","2.78","72,410,620,000"
"2019-12-02T06:00:00.000Z","3,143.85","3,247.93","3,070.33","3,230.78","2.86","2.24","72,325,540,000"
"2020-01-02T06:00:00.000Z","3,244.67","3,337.77","3,214.64","3,225.52","-0.16","-0.79","77,287,980,000"
"2020-02-03T06:00:00.000Z","3,235.66","3,393.52","2,855.84","2,954.22","-8.41","-9.03","84,436,590,000"
"2020-03-02T06:00:00.000Z","2,974.28","3,136.72","2,191.86","2,584.59","-12.51","-13.13","162,185,380,000"
"2020-04-01T05:00:00.000Z","2,498.08","2,954.86","2,447.49","2,912.43","12.68","12.06","123,608,160,000"
"2020-05-01T05:00:00.000Z","2,869.09","3,068.67","2,766.64","3,044.31","4.53","3.91","107,135,190,000"
"2020-06-01T05:00:00.000Z","3,038.78","3,233.13","2,965.66","3,100.29","1.84","1.22","131,458,880,000"
"2020-07-01T05:00:00.000Z","3,105.92","3,279.99","3,101.17","3,271.12","5.51","4.89","96,928,130,000"
"2020-08-03T05:00:00.000Z","3,288.26","3,514.77","3,284.53","3,500.31","7.01","6.38","82,466,520,000"
"2020-09-01T05:00:00.000Z","3,507.44","3,588.11","3,209.45","3,363.00","-3.92","-4.55","92,310,780,000"
"2020-10-01T05:00:00.000Z","3,385.87","3,549.85","3,233.94","3,269.96","-2.77","-3.39","89,938,980,000"
"2020-11-02T06:00:00.000Z","3,296.20","3,645.99","3,279.74","3,621.63","10.75","10.13","101,247,180,000"
"2020-12-01T06:00:00.000Z","3,645.87","3,760.20","3,633.40","3,756.07","3.71","3.09","96,375,680,000"
"2021-01-04T06:00:00.000Z","3,764.61","3,870.90","3,662.71","3,714.24","-1.11","-1.74","106,117,800,000"
"2021-02-01T06:00:00.000Z","3,731.17","3,950.43","3,725.62","3,811.15","2.61","1.99","99,082,320,000"
"2021-03-01T06:00:00.000Z","3,842.51","3,994.41","3,723.34","3,972.89","4.24","3.62","122,371,150,000"
"2021-04-01T05:00:00.000Z","3,992.78","4,218.78","3,992.78","4,181.17","5.24","4.62","83,124,090,000"
"2021-05-03T05:00:00.000Z","4,191.98","4,238.04","4,056.88","4,204.11","0.55","-0.07","88,321,860,000"
"2021-06-01T05:00:00.000Z","4,216.52","4,302.43","4,164.40","4,297.50","2.22","1.60","102,544,180,000"
"2021-07-01T05:00:00.000Z","4,300.73","4,429.97","4,233.13","4,395.26","2.27","1.65","84,255,620,000"
"2021-08-02T05:00:00.000Z","4,406.86","4,537.36","4,367.73","4,522.68","2.90","2.28","80,500,760,000"
"2021-09-01T05:00:00.000Z","4,528.80","4,545.85","4,305.91","4,307.54","-4.76","-5.38","85,528,860,000"
"2021-10-01T05:00:00.000Z","4,317.16","4,608.08","4,278.94","4,605.38","6.91","6.29","80,253,600,000"
"2021-11-01T05:00:00.000Z","4,610.62","4,743.83","4,560.00","4,567.00","-0.83","-1.46","88,268,840,000"
"2021-12-01T06:00:00.000Z","4,602.82","4,808.93","4,495.12","4,766.18","4.36","3.74","92,750,180,000"
"2022-01-03T06:00:00.000Z","4,778.14","4,818.62","4,222.62","4,515.55","-5.26","-5.88","95,562,890,000"
"2022-02-01T06:00:00.000Z","4,519.57","4,595.31","4,114.65","4,373.94","-3.14","-3.76","92,667,710,000"
"2022-03-01T06:00:00.000Z","4,363.14","4,637.30","4,157.87","4,530.41","3.58","2.95","123,546,260,000"
"2022-04-01T05:00:00.000Z","4,540.32","4,593.45","4,124.28","4,131.93","-8.80","-9.42","90,367,840,000"
"2022-05-02T05:00:00.000Z","4,130.61","4,307.66","3,810.32","4,132.15","0.01","-0.62","108,860,390,000"
"2022-06-01T05:00:00.000Z","4,149.78","4,177.51","3,636.87","3,785.38","-8.39","-9.01","106,116,710,000"
"2022-07-01T05:00:00.000Z","3,781.00","4,140.15","3,721.56","4,130.29","9.11","8.49","81,688,320,000"
"2022-08-01T05:00:00.000Z","4,112.38","4,325.28","3,954.53","3,955.00","-4.24","-4.87","92,252,350,000"
"2022-09-01T05:00:00.000Z","3,936.73","4,119.28","3,584.13","3,585.62","-9.34","-9.96","94,241,020,000"
"2022-10-03T05:00:00.000Z","3,609.78","3,905.42","3,491.58","3,871.98","7.99","7.36","95,823,760,000"
"2022-11-01T05:00:00.000Z","3,901.79","4,080.11","3,698.15","4,080.11","5.38","4.75","92,671,910,000"
"2022-12-01T06:00:00.000Z","4,087.14","4,100.96","3,764.49","3,839.50","-5.90","-6.52","85,249,330,000"
"2023-01-03T06:00:00.000Z","3,853.29","4,094.21","3,794.33","4,076.60","6.18","5.55","80,763,810,000"
"2023-02-01T06:00:00.000Z","4,070.07","4,195.44","3,943.08","3,970.15","-2.61","-3.23","80,392,280,000"
"2023-03-01T06:00:00.000Z","3,963.34","4,110.75","3,808.86","4,109.31","3.51","2.88","113,094,800,000"
"2023-04-03T05:00:00.000Z","4,102.20","4,170.06","4,049.35","4,169.48","1.46","0.84","70,861,260,000"
"2023-05-01T05:00:00.000Z","4,166.79","4,231.10","4,048.28","4,179.83","0.25","-0.37","88,929,200,000"
"2023-06-01T05:00:00.000Z","4,183.03","4,458.48","4,171.64","4,450.38","6.47","5.85","87,983,140,000"
"2023-07-03T05:00:00.000Z","4,450.48","4,607.07","4,385.05","4,588.96","3.11","2.49","75,063,200,000"
"2023-08-01T05:00:00.000Z","4,578.83","4,584.62","4,335.31","4,507.66","-1.77","-2.39","86,840,820,000"
"2023-09-01T05:00:00.000Z","4,530.60","4,541.25","4,238.63","4,288.05","-4.87","-5.49","73,482,980,000"
"2023-10-02T05:00:00.000Z","4,284.52","4,393.57","4,103.78","4,193.80","-2.20","-2.82","83,519,460,000"
"2023-11-01T05:00:00.000Z","4,201.27","4,587.64","4,197.74","4,567.80","8.92","8.30","80,970,570,000"
"2023-12-01T06:00:00.000Z","4,559.43","4,793.30","4,546.50","4,769.83","4.42","3.80","81,530,670,000"
"2024-01-02T06:00:00.000Z","4,745.20","4,931.09","4,682.11","4,845.65","1.59","0.97","81,737,880,000"
"2024-02-01T06:00:00.000Z","4,861.11","5,111.06","4,853.52","5,096.27","5.17","4.55","82,066,930,000"
"2024-03-01T06:00:00.000Z","5,098.51","5,261.10","5,056.82","5,248.49","2.99","2.36","82,301,240,000"
